Tag Name,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description,Negate Value
"Reg.31_CompB","DB702.DBD2576",Float,1,R/W,100,,,,,,,,,,"",
"Reg.32_Uk","DB702.DBD2604",Float,1,R/W,100,,,,,,,,,,"",
"Reg.32_Ek","DB702.DBD2612",Float,1,R/W,100,,,,,,,,,,"",
"Reg.32_Stat","DB702.DBW2634",Word,1,R/W,100,,,,,,,,,,"",
"Reg.32_Sp","DB702.DBD2636",Float,1,R/W,100,,,,,,,,,,"",
"Reg.32_Pv","DB702.DBD2640",Float,1,R/W,100,,,,,,,,,,"",
"Reg.32_Ku","DB702.DBD2644",Float,1,R/W,100,,,,,,,,,,"",
"Reg.32_Ti","DB702.DBD2648",Float,1,R/W,100,,,,,,,,,,"",
"Reg.32_Zone","DB702.DBD2652",Float,1,R/W,100,,,,,,,,,,"",
"Reg.32_CompA","DB702.DBD2656",Float,1,R/W,100,,,,,,,,,,"",
"Reg.32_CompB","DB702.DBD2660",Float,1,R/W,100,,,,,,,,,,"",
"Reg.33_Uk","DB702.DBD2688",Float,1,R/W,100,,,,,,,,,,"",
"Reg.33_Ek","DB702.DBD2696",Float,1,R/W,100,,,,,,,,,,"",
"Reg.33_Stat","DB702.DBW2718",Word,1,R/W,100,,,,,,,,,,"",
"Reg.33_Sp","DB702.DBD2720",Float,1,R/W,100,,,,,,,,,,"",
"Reg.33_Pv","DB702.DBD2724",Float,1,R/W,100,,,,,,,,,,"",
"Reg.33_Ku","DB702.DBD2728",Float,1,R/W,100,,,,,,,,,,"",
"Reg.33_Ti","DB702.DBD2732",Float,1,R/W,100,,,,,,,,,,"",
"Reg.33_Zone","DB702.DBD2736",Float,1,R/W,100,,,,,,,,,,"",
"Reg.33_CompA","DB702.DBD2740",Float,1,R/W,100,,,,,,,,,,"",
"Reg.33_CompB","DB702.DBD2744",Float,1,R/W,100,,,,,,,,,,"",
"Reg.34_Uk","DB702.DBD2772",Float,1,R/W,100,,,,,,,,,,"",
"Reg.34_Ek","DB702.DBD2780",Float,1,R/W,100,,,,,,,,,,"",
"Reg.34_Stat","DB702.DBW2802",Word,1,R/W,100,,,,,,,,,,"",
"Reg.34_Sp","DB702.DBD2804",Float,1,R/W,100,,,,,,,,,,"",
"Reg.34_Pv","DB702.DBD2808",Float,1,R/W,100,,,,,,,,,,"",
"Reg.34_Ku","DB702.DBD2812",Float,1,R/W,100,,,,,,,,,,"",
"Reg.34_Ti","DB702.DBD2816",Float,1,R/W,100,,,,,,,,,,"",
"Reg.34_Zone","DB702.DBD2820",Float,1,R/W,100,,,,,,,,,,"",
"Reg.34_CompA","DB702.DBD2824",Float,1,R/W,100,,,,,,,,,,"",
"Reg.34_CompB","DB702.DBD2828",Float,1,R/W,100,,,,,,,,,,"",
"Reg.35_Uk","DB702.DBD2856",Float,1,R/W,100,,,,,,,,,,"",
"Reg.35_Ek","DB702.DBD2864",Float,1,R/W,100,,,,,,,,,,"",
"Reg.35_Stat","DB702.DBW2886",Word,1,R/W,100,,,,,,,,,,"",
"Reg.35_Sp","DB702.DBD2888",Float,1,R/W,100,,,,,,,,,,"",
"Reg.35_Pv","DB702.DBD2892",Float,1,R/W,100,,,,,,,,,,"",
"Reg.35_Ku","DB702.DBD2896",Float,1,R/W,100,,,,,,,,,,"",
"Reg.35_Ti","DB702.DBD2900",Float,1,R/W,100,,,,,,,,,,"",
"Reg.35_Zone","DB702.DBD2904",Float,1,R/W,100,,,,,,,,,,"",
"Reg.35_CompA","DB702.DBD2908",Float,1,R/W,100,,,,,,,,,,"",
"Reg.35_CompB","DB702.DBD2912",Float,1,R/W,100,,,,,,,,,,"",
"Reg.36_Uk","DB702.DBD2940",Float,1,R/W,100,,,,,,,,,,"",
"Reg.36_Ek","DB702.DBD2948",Float,1,R/W,100,,,,,,,,,,"",
"Reg.36_Stat","DB702.DBW2970",Word,1,R/W,100,,,,,,,,,,"",
"Reg.36_Sp","DB702.DBD2972",Float,1,R/W,100,,,,,,,,,,"",
"Reg.36_Pv","DB702.DBD2976",Float,1,R/W,100,,,,,,,,,,"",
"Reg.36_Ku","DB702.DBD2980",Float,1,R/W,100,,,,,,,,,,"",
"Reg.36_Ti","DB702.DBD2984",Float,1,R/W,100,,,,,,,,,,"",
"Reg.36_Zone","DB702.DBD2988",Float,1,R/W,100,,,,,,,,,,"",
"Reg.36_CompA","DB702.DBD2992",Float,1,R/W,100,,,,,,,,,,"",
"Reg.36_CompB","DB702.DBD2996",Float,1,R/W,100,,,,,,,,,,"",
"Reg.37_Uk","DB702.DBD3024",Float,1,R/W,100,,,,,,,,,,"",
"Reg.37_Ek","DB702.DBD3032",Float,1,R/W,100,,,,,,,,,,"",
"Reg.37_Stat","DB702.DBW3054",Word,1,R/W,100,,,,,,,,,,"",
"Reg.37_Sp","DB702.DBD3056",Float,1,R/W,100,,,,,,,,,,"",
"Reg.37_Pv","DB702.DBD3060",Float,1,R/W,100,,,,,,,,,,"",
"Reg.37_Ku","DB702.DBD3064",Float,1,R/W,100,,,,,,,,,,"",
"Reg.37_Ti","DB702.DBD3068",Float,1,R/W,100,,,,,,,,,,"",
"Reg.37_Zone","DB702.DBD3072",Float,1,R/W,100,,,,,,,,,,"",
"Reg.37_CompA","DB702.DBD3076",Float,1,R/W,100,,,,,,,,,,"",
"Reg.37_CompB","DB702.DBD3080",Float,1,R/W,100,,,,,,,,,,"",
"Reg.38_Uk","DB702.DBD3108",Float,1,R/W,100,,,,,,,,,,"",
"Reg.38_Ek","DB702.DBD3116",Float,1,R/W,100,,,,,,,,,,"",
"Reg.38_Stat","DB702.DBW3138",Word,1,R/W,100,,,,,,,,,,"",
"Reg.38_Sp","DB702.DBD3140",Float,1,R/W,100,,,,,,,,,,"",
"Reg.38_Pv","DB702.DBD3144",Float,1,R/W,100,,,,,,,,,,"",
"Reg.38_Ku","DB702.DBD3148",Float,1,R/W,100,,,,,,,,,,"",
"Reg.38_Ti","DB702.DBD3152",Float,1,R/W,100,,,,,,,,,,"",
"Reg.38_Zone","DB702.DBD3156",Float,1,R/W,100,,,,,,,,,,"",
"Reg.38_CompA","DB702.DBD3160",Float,1,R/W,100,,,,,,,,,,"",
"Reg.38_CompB","DB702.DBD3164",Float,1,R/W,100,,,,,,,,,,"",
"Reg.39_Uk","DB702.DBD3192",Float,1,R/W,100,,,,,,,,,,"",
"Reg.39_Ek","DB702.DBD3200",Float,1,R/W,100,,,,,,,,,,"",
"Reg.39_Stat","DB702.DBW3222",Word,1,R/W,100,,,,,,,,,,"",
"Reg.39_Sp","DB702.DBD3224",Float,1,R/W,100,,,,,,,,,,"",
"Reg.39_Pv","DB702.DBD3228",Float,1,R/W,100,,,,,,,,,,"",
"Reg.39_Ku","DB702.DBD3232",Float,1,R/W,100,,,,,,,,,,"",
"Reg.39_Ti","DB702.DBD3236",Float,1,R/W,100,,,,,,,,,,"",
"Reg.39_Zone","DB702.DBD3240",Float,1,R/W,100,,,,,,,,,,"",
"Reg.39_CompA","DB702.DBD3244",Float,1,R/W,100,,,,,,,,,,"",
"Reg.39_CompB","DB702.DBD3248",Float,1,R/W,100,,,,,,,,,,"",
"Reg.40_Uk","DB702.DBD3276",Float,1,R/W,100,,,,,,,,,,"",
"Reg.40_Ek","DB702.DBD3284",Float,1,R/W,100,,,,,,,,,,"",
"Reg.40_Stat","DB702.DBW3306",Word,1,R/W,100,,,,,,,,,,"",
"Reg.40_Sp","DB702.DBD3308",Float,1,R/W,100,,,,,,,,,,"",
"Reg.40_Pv","DB702.DBD3312",Float,1,R/W,100,,,,,,,,,,"",
"Reg.40_Ku","DB702.DBD3316",Float,1,R/W,100,,,,,,,,,,"",
"Reg.40_Ti","DB702.DBD3320",Float,1,R/W,100,,,,,,,,,,"",
"Reg.40_Zone","DB702.DBD3324",Float,1,R/W,100,,,,,,,,,,"",
"Reg.40_CompA","DB702.DBD3328",Float,1,R/W,100,,,,,,,,,,"",
"Reg.40_CompB","DB702.DBD3332",Float,1,R/W,100,,,,,,,,,,"",
"Reg.41_Uk","DB702.DBD3360",Float,1,R/W,100,,,,,,,,,,"",
"Reg.41_Ek","DB702.DBD3368",Float,1,R/W,100,,,,,,,,,,"",
"Reg.41_Stat","DB702.DBW3390",Word,1,R/W,100,,,,,,,,,,"",
"Reg.41_Sp","DB702.DBD3392",Float,1,R/W,100,,,,,,,,,,"",
"Reg.41_Pv","DB702.DBD3396",Float,1,R/W,100,,,,,,,,,,"",
"Reg.41_Ku","DB702.DBD3400",Float,1,R/W,100,,,,,,,,,,"",
"Reg.41_Ti","DB702.DBD3404",Float,1,R/W,100,,,,,,,,,,"",
"Reg.41_Zone","DB702.DBD3408",Float,1,R/W,100,,,,,,,,,,"",
"Reg.41_CompA","DB702.DBD3412",Float,1,R/W,100,,,,,,,,,,"",
"Reg.41_CompB","DB702.DBD3416",Float,1,R/W,100,,,,,,,,,,"",
"Reg.42_Uk","DB702.DBD3444",Float,1,R/W,100,,,,,,,,,,"",
"Reg.42_Ek","DB702.DBD3452",Float,1,R/W,100,,,,,,,,,,"",
"Reg.42_Stat","DB702.DBW3474",Word,1,R/W,100,,,,,,,,,,"",
"Reg.42_Sp","DB702.DBD3476",Float,1,R/W,100,,,,,,,,,,"",
"Reg.42_Pv","DB702.DBD3480",Float,1,R/W,100,,,,,,,,,,"",
"Reg.42_Ku","DB702.DBD3484",Float,1,R/W,100,,,,,,,,,,"",
"Reg.42_Ti","DB702.DBD3488",Float,1,R/W,100,,,,,,,,,,"",
"Reg.42_Zone","DB702.DBD3492",Float,1,R/W,100,,,,,,,,,,"",
"Reg.42_CompA","DB702.DBD3496",Float,1,R/W,100,,,,,,,,,,"",
"Reg.42_CompB","DB702.DBD3500",Float,1,R/W,100,,,,,,,,,,"",
"Reg.43_Uk","DB702.DBD3528",Float,1,R/W,100,,,,,,,,,,"",
"Reg.43_Ek","DB702.DBD3536",Float,1,R/W,100,,,,,,,,,,"",
"Reg.43_Stat","DB702.DBW3558",Word,1,R/W,100,,,,,,,,,,"",
"Reg.43_Sp","DB702.DBD3560",Float,1,R/W,100,,,,,,,,,,"",
"Reg.43_Pv","DB702.DBD3564",Float,1,R/W,100,,,,,,,,,,"",
"Reg.43_Ku","DB702.DBD3568",Float,1,R/W,100,,,,,,,,,,"",
"Reg.43_Ti","DB702.DBD3572",Float,1,R/W,100,,,,,,,,,,"",
"Reg.43_Zone","DB702.DBD3576",Float,1,R/W,100,,,,,,,,,,"",
"Reg.43_CompA","DB702.DBD3580",Float,1,R/W,100,,,,,,,,,,"",
"Reg.43_CompB","DB702.DBD3584",Float,1,R/W,100,,,,,,,,,,"",
"Reg.44_Uk","DB702.DBD3612",Float,1,R/W,100,,,,,,,,,,"",
"Reg.44_Ek","DB702.DBD3620",Float,1,R/W,100,,,,,,,,,,"",
"Reg.44_Stat","DB702.DBW3642",Word,1,R/W,100,,,,,,,,,,"",
"Reg.44_Sp","DB702.DBD3644",Float,1,R/W,100,,,,,,,,,,"",
"Reg.44_Pv","DB702.DBD3648",Float,1,R/W,100,,,,,,,,,,"",
"Reg.44_Ku","DB702.DBD3652",Float,1,R/W,100,,,,,,,,,,"",
"Reg.44_Ti","DB702.DBD3656",Float,1,R/W,100,,,,,,,,,,"",
"Reg.44_Zone","DB702.DBD3660",Float,1,R/W,100,,,,,,,,,,"",
"Reg.44_CompA","DB702.DBD3664",Float,1,R/W,100,,,,,,,,,,"",
"Reg.44_CompB","DB702.DBD3668",Float,1,R/W,100,,,,,,,,,,"",
"Reg.45_Uk","DB702.DBD3696",Float,1,R/W,100,,,,,,,,,,"",
"Reg.45_Ek","DB702.DBD3704",Float,1,R/W,100,,,,,,,,,,"",
"Reg.45_Stat","DB702.DBW3726",Word,1,R/W,100,,,,,,,,,,"",
"Reg.45_Sp","DB702.DBD3728",Float,1,R/W,100,,,,,,,,,,"",
"Reg.45_Pv","DB702.DBD3732",Float,1,R/W,100,,,,,,,,,,"",
"Reg.45_Ku","DB702.DBD3736",Float,1,R/W,100,,,,,,,,,,"",
"Reg.45_Ti","DB702.DBD3740",Float,1,R/W,100,,,,,,,,,,"",
"Reg.45_Zone","DB702.DBD3744",Float,1,R/W,100,,,,,,,,,,"",
"Reg.45_CompA","DB702.DBD3748",Float,1,R/W,100,,,,,,,,,,"",
"Reg.45_CompB","DB702.DBD3752",Float,1,R/W,100,,,,,,,,,,"",
